,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,cost,state_code,county,state_name,region name,lat,budget
8505,SO - 0008241,2014-07-21,Zava Group,Distributor,Product 13,10,1045.2,10452.0,501.696,IL,DuPage County,Illinois,Lisle (Township),41.77193,
8506,SO - 0009144,2014-07-21,Realbuzz Ltd,Export,Product 6,10,6304.7,63047.0,3026.256,OH,Butler County,Ohio,Hamilton,39.3995,
8507,SO - 000220,2014-07-21,True Ltd,Distributor,Product 25,10,1266.3,12663.0,582.498,NY,Westchester County,New York,New Rochelle,40.91149,
8508,SO - 0001571,2014-07-21,Wordtune Company,Wholesale,Product 22,6,1896.1000000000001,11376.6,891.167,IA,Plymouth County/Woodbury County,Iowa,Sioux City,42.49567,
8509,SO - 0003190,2014-07-21,Twitterbri Ltd,Wholesale,Product 26,10,201.0,2010.0,160.8,TX,Collin County,Texas,Allen,33.10317,
8510,SO - 0003706,2014-07-21,Bluezoom Group,Wholesale,Product 6,9,964.8000000000001,8683.2,627.1200000000001,MA,Plymouth County,Massachusetts,Plymouth,41.89806,
8511,SO - 0005156,2014-07-21,Aveda Group,Distributor,Product 18,8,2559.4,20475.2,1945.144,IL,Lake County,Illinois,Waukegan,42.36363,
8512,SO - 0006125,2014-07-21,Zooveo Company,Wholesale,Product 29,11,1815.7,19972.7,726.2800000000001,IL,Cook County,Illinois,Orland,41.59859,
8513,SO - 0009302,2014-07-21,Mylan Corp,Wholesale,Product 7,6,3946.3,23677.800000000003,2525.632,GA,Clarke County,Georgia,Athens,33.95219,
8514,SO - 0002093,2014-07-21,Zoomzone Corp,Export,Product 18,9,6391.8,57526.200000000004,3323.7360000000003,CT,Fairfield County,Connecticut,Norwalk (Town),41.09274,
8515,SO - 0002175,2014-07-21,H Ltd,Wholesale,Product 14,7,3879.3,27155.100000000002,2987.061,AZ,Pima County,Arizona,Casas Adobes,32.32341,
8516,SO - 0002885,2014-07-21,ALK-Abello Ltd,Distributor,Product 16,10,2492.4,24924.0,1146.5040000000001,WA,Pierce County,Washington,Tacoma,47.25288,
8517,SO - 0010762,2014-07-21,Aimbo Corp,Export,Product 15,5,207.70000000000002,1038.5,97.619,GA,Fulton County,Georgia,Sandy Springs,33.92427,
8518,SO - 0008554,2014-07-21,Talane Group,Export,Product 14,12,917.9,11014.8,495.666,MI,Macomb County,Michigan,Shelby,42.6731,
8519,SO - 0009011,2014-07-21,Bluezoom Group,Wholesale,Product 15,5,1072.0,5360.0,793.28,CA,Los Angeles County,California,Redondo Beach,33.84918,
8520,SO - 0010416,2014-07-21,Cantrell Company,Wholesale,Product 3,10,3939.6,39396.0,2048.592,FL,Leon County,Florida,Tallahassee,30.43826,
8521,SO - 0002174,2014-07-21,Z.H.T. Group,Distributor,Product 25,7,2579.5,18056.5,2140.9849999999997,CA,San Mateo County,California,Redwood City,37.48522,
8522,SO - 0005038,2014-07-21,H Ltd,Wholesale,Product 6,10,1735.3,17353.0,1145.298,OK,Rogers County/Wagoner County/Osage County/Tulsa County,Oklahoma,Tulsa,36.12795,
8523,SO - 0006372,2014-07-21,Actavis Company,Wholesale,Product 12,10,1279.7,12797.0,652.647,WI,Rock County,Wisconsin,Janesville,42.68279,
8524,SO - 0001287,2014-07-21,Zooveo Company,Wholesale,Product 24,11,2311.5,25426.5,1433.1299999999999,OK,Garfield County,Oklahoma,Enid,36.39559,
8525,SO - 0001450,2014-07-21,American Corp,Wholesale,Product 11,9,750.4,6753.599999999999,405.216,CO,Douglas County,Colorado,Highlands Ranch,39.55388,
8526,SO - 0002418,2014-07-21,Natures Group,Export,Product 13,7,3953.0,27671.0,2292.74,IN,Vanderburgh County,Indiana,Knight,37.96821,
8527,SO - 0003120,2014-07-21,Eidel Corp,Distributor,Product 14,9,1165.8,10492.199999999999,722.7959999999999,IL,Lake County,Illinois,Vernon,42.19779,
8528,SO - 0006513,2014-07-21,Pfizer Corp,Distributor,Product 14,10,1072.0,10720.0,718.24,AZ,Maricopa County,Arizona,Buckeye,33.37032,
8529,SO - 0009552,2014-07-21,American Corp,Wholesale,Product 6,12,214.4,2572.8,143.64800000000002,TX,Collin County/Denton County,Texas,Plano,33.05077,
8530,SO - 0009484,2014-07-21,Johnson Ltd,Wholesale,Product 28,12,958.1,11497.2,411.983,NY,Erie County,New York,Amherst,43.01164,
8531,SO - 000215,2014-07-21,Mydeo Ltd,Distributor,Product 9,5,2546.0,12730.0,1909.5,CA,Sonoma County,California,Santa Rosa,38.44047,
8532,SO - 0002616,2014-07-21,Nlounge Ltd,Distributor,Product 2,9,187.6,1688.3999999999999,91.92399999999999,NY,Erie County,New York,Cheektowaga (CDP),42.90339,
8533,SO - 0003845,2014-07-21,Eidel Corp,Export,Product 14,6,1319.9,7919.400000000001,725.9450000000002,CT,New Haven County,Connecticut,New Haven,41.30815,
8534,SO - 0005305,2014-07-21,Quaxo Ltd,Export,Product 21,9,971.5,8743.5,446.89000000000004,IA,Dubuque County,Iowa,Dubuque,42.50056,
8535,SO - 0006133,2014-07-21,BTA Corp,Distributor,Product 10,6,3879.3,23275.800000000003,3142.233,IL,Cook County,Illinois,New Trier,42.1014,
8536,SO - 0006278,2014-07-21,ALK-Abello Ltd,Wholesale,Product 4,10,1715.2,17152.0,1457.92,NY,Westchester County,New York,New Rochelle,40.91149,
8537,SO - 000920,2014-07-22,Revitol Company,Distributor,Product 11,9,3524.2000000000003,31717.800000000003,2960.328,CO,Boulder County/Weld County,Colorado,Longmont,40.16984,
8538,SO - 0001034,2014-07-22,Zoonoodle Ltd,Export,Product 2,5,3839.1,19195.5,2610.588,MN,Washington County,Minnesota,Woodbury,44.92386,
8539,SO - 0003363,2014-07-22,Terumo Corp,Export,Product 13,6,864.3000000000001,5185.8,509.937,GA,Lowndes County,Georgia,Valdosta,30.8327,
8540,SO - 0004949,2014-07-22,Wise Company,Distributor,Product 21,12,2512.5,30150.0,1105.5,CA,Los Angeles County,California,Glendora,34.13612,
8541,SO - 0005561,2014-07-22,Skidoo Company,Distributor,Product 13,10,3618.0,36180.0,2930.5800000000004,CA,Butte County,California,Chico,39.72849,
8542,SO - 0009618,2014-07-22,Fivebridge Ltd,Wholesale,Product 6,11,1721.9,18940.9,947.0450000000001,TX,Comal County/Guadalupe County,Texas,New Braunfels,29.69931,
8543,SO - 0008577,2014-07-22,Blogspan Ltd,Wholesale,Product 15,7,891.1,6237.7,427.728,MI,Oakland County,Michigan,Rochester Hills,42.65837,
8544,SO - 0008146,2014-07-22,Geiss Company,Wholesale,Product 8,6,2479.0,14874.0,1735.3,IN,Allen County,Indiana,Fort Wayne,41.1306,
8545,SO - 000963,2014-07-22,Wordpedia Ltd,Wholesale,Product 25,12,1172.5,14070.0,480.72499999999997,TN,Hawkins County/Sullivan County,Tennessee,Kingsport,36.51989,
8546,SO - 000969,2014-07-22,Holston Company,Wholesale,Product 20,12,2284.7000000000003,27416.4,1713.525,TX,Jones County/Taylor County,Texas,Abilene,32.45451,
8547,SO - 0002466,2014-07-22,Voolia Ltd,Wholesale,Product 25,9,2485.7000000000003,22371.300000000003,994.2800000000002,VA,Loudoun County,Virginia,Leesburg,39.11566,
8548,SO - 0004373,2014-07-22,Accord Group,Distributor,Product 9,5,3839.1,19195.5,2917.716,CA,Sacramento County,California,Carmichael,38.61713,
8549,SO - 0004481,2014-07-22,Blogtags Ltd,Wholesale,Product 20,11,871.0,9581.0,409.37,MA,Bristol County,Massachusetts,Taunton,41.9001,
8550,SO - 0004549,2014-07-22,Family Corp,Export,Product 14,8,4013.3,32106.4,2046.7830000000001,NY,Nassau County,New York,North Hempstead,40.80336,
8551,SO - 0006359,2014-07-22,SAFEWAY Ltd,Wholesale,Product 30,5,1956.4,9782.0,1545.556,IL,Cook County,Illinois,Oak Park,41.88503,
8552,SO - 0007847,2014-07-22,Blogspan Ltd,Distributor,Product 5,9,1058.6000000000001,9527.400000000001,582.2300000000001,CT,New Haven County,Connecticut,West Haven (Town),41.27212,
8553,SO - 0008053,2014-07-22,Buzzbean Group,Export,Product 19,7,1139.0,7973.0,956.76,CA,Butte County,California,Chico,39.72849,
8554,SO - 0008244,2014-07-22,General Company,Wholesale,Product 22,9,1969.8,17728.2,1536.444,AZ,Maricopa County,Arizona,Tempe,33.41477,
8555,SO - 0003358,2014-07-22,Meejo Corp,Export,Product 1,8,1018.4,8147.2,539.7520000000001,MI,Washtenaw County,Michigan,Ann Arbor,42.27087,
8556,SO - 0003746,2014-07-22,Roberts Company,Distributor,Product 5,10,6009.900000000001,60099.00000000001,4507.425,CA,Santa Barbara County,California,Santa Maria,34.95303,
8557,SO - 0003984,2014-07-22,Arbor Company,Wholesale,Product 26,11,1996.6000000000001,21962.600000000002,1697.1100000000001,MA,Essex County,Massachusetts,Haverhill,42.7762,
8558,SO - 0006986,2014-07-22,Aldi Ltd,Wholesale,Product 10,10,207.70000000000002,2077.0,139.15900000000002,CA,San Joaquin County,California,Manteca,37.79743,
8559,SO - 0007068,2014-07-22,Zoovu Corp,Distributor,Product 1,8,2331.6,18652.8,1865.28,TX,Collin County/Denton County,Texas,Frisco,33.15543,
8560,SO - 0010140,2014-07-22,Arbor Company,Wholesale,Product 2,9,5674.900000000001,51074.100000000006,3575.1870000000004,RI,Providence County,Rhode Island,Cranston,41.77982,
8561,SO - 0010133,2014-07-22,Lazzy Group,Distributor,Product 21,12,917.9,11014.8,780.2149999999999,CA,Orange County,California,Westminster,33.75918,
8562,SO - 000659,2014-07-22,Family Corp,Wholesale,Product 13,9,5427.0,48843.0,3744.6299999999997,MA,Plymouth County,Massachusetts,Brockton,42.08343,
8563,SO - 0002228,2014-07-22,Browsetype Corp,Export,Product 13,6,3832.4,22994.4,1762.9040000000002,MI,Oakland County,Michigan,Waterford,42.66198,
8564,SO - 0006749,2014-07-22,Gabvine Ltd,Export,Product 28,5,683.4,3417.0,328.032,WA,Franklin County,Washington,Pasco,46.23958,
8565,SO - 0008029,2014-07-22,Mydo Corp,Wholesale,Product 3,11,3390.2000000000003,37292.200000000004,1729.0020000000002,CA,Orange County,California,La Habra,33.931960000000004,
8566,SO - 0008637,2014-07-22,SHISEIDO Ltd,Distributor,Product 5,6,1011.7,6070.200000000001,435.031,CA,Alameda County,California,Union City,37.59583,
8567,SO - 0008510,2014-07-22,NCS Group,Wholesale,Product 20,5,3845.8,19229.0,2269.022,OR,Benton County,Oregon,Corvallis,44.56457,
8568,SO - 0001091,2014-07-22,Blogtags Ltd,Wholesale,Product 6,5,180.9,904.5,151.956,AR,Benton County,Arkansas,Rogers,36.33202,
8569,SO - 0001641,2014-07-22,Kazu Corp,Export,Product 20,6,1038.5,6231.0,685.4100000000001,FL,Manatee County,Florida,Bradenton,27.49893,
8570,SO - 0003370,2014-07-22,Oba Company,Distributor,Product 6,10,1835.8,18358.0,1523.714,AZ,Maricopa County/Yavapai County,Arizona,Peoria,33.7862,
8571,SO - 0003416,2014-07-22,Aveda Group,Wholesale,Product 18,10,3926.2000000000003,39262.0,3258.746,MD,Montgomery County,Maryland,Silver Spring,38.99067,
8572,SO - 0005542,2014-07-22,Skyvu Group,Distributor,Product 30,8,1045.2,8361.6,710.7360000000001,CT,New Haven County,Connecticut,Meriden,41.53815,
8573,SO - 0008014,2014-07-22,Oozz Group,Distributor,Product 4,9,4020.0,36180.0,2211.0,CA,Alameda County,California,San Leandro,37.72493,
8574,SO - 000608,2014-07-22,Chatterbri Ltd,Wholesale,Product 3,12,1025.1000000000001,12301.2,686.8170000000001,NV,Washoe County,Nevada,Sparks,39.534909999999996,
8575,SO - 0002020,2014-07-22,Blogspan Ltd,Wholesale,Product 26,11,2572.8,28300.800000000003,1852.4160000000002,MA,Bristol County,Massachusetts,Taunton,41.9001,
8576,SO - 0005447,2014-07-22,Rooxo Company,Distributor,Product 23,12,1969.8,23637.6,1615.2359999999999,FL,Miami-Dade County,Florida,Kendale Lakes,25.70816,
8577,SO - 0006362,2014-07-22,Roberts Company,Distributor,Product 25,6,5386.8,32320.800000000003,3070.4759999999997,FL,Hillsborough County,Florida,Brandon,27.9378,
8578,SO - 0008141,2014-07-22,CARDINAL Group,Distributor,Product 22,7,3370.1,23590.7,2763.482,TX,Tom Green County,Texas,San Angelo,31.46377,
8579,SO - 0010003,2014-07-22,BTA Corp,Distributor,Product 20,6,5299.7,31798.199999999997,2172.877,NY,Erie County,New York,Cheektowaga,42.91002,
8580,SO - 0010753,2014-07-22,Kare Corp,Distributor,Product 25,5,167.5,837.5,142.375,OH,Lucas County,Ohio,Toledo,41.66394,
8581,SO - 0008874,2014-07-22,Tambee Company,Export,Product 17,11,2311.5,25426.5,1502.4750000000001,AL,Montgomery County,Alabama,Montgomery,32.36681,
8582,SO - 0009924,2014-07-22,Aibox Company,Wholesale,Product 12,10,2532.6,25326.0,1696.842,IL,Cook County,Illinois,Lyons (Township),41.77475,
8583,SO - 0001005,2014-07-23,Browsebug Company,Wholesale,Product 6,12,3832.4,45988.8,2682.68,IL,Will County,Illinois,Lockport (Township),41.59625,
8584,SO - 0003859,2014-07-23,Pixoboo Corp,Distributor,Product 15,7,227.8,1594.6000000000001,120.73400000000001,FL,Hillsborough County,Florida,Riverview,27.86614,
8585,SO - 0004028,2014-07-23,Buzzbean Group,Wholesale,Product 4,8,864.3000000000001,6914.400000000001,717.369,PA,Erie County,Pennsylvania,Erie,42.12922,
8586,SO - 0005125,2014-07-23,Muxo Group,Wholesale,Product 26,5,174.20000000000002,871.0000000000001,146.328,TX,Tarrant County/Denton County/Dallas County,Texas,Grapevine,32.93411,
8587,SO - 0010577,2014-07-23,Actavis Company,Wholesale,Product 8,5,2800.6,14003.0,2380.5099999999998,MA,Middlesex County,Massachusetts,Framingham,42.30791,
8588,SO - 0008305,2014-07-23,Revitol Company,Export,Product 17,6,1005.0,6030.0,502.5,NV,Clark County,Nevada,Enterprise,36.02525,
8589,SO - 000193,2014-07-23,Army Group,Wholesale,Product 2,5,1085.4,5427.0,922.59,NE,Lancaster County,Nebraska,Lincoln,40.8,
8590,SO - 0001079,2014-07-23,Mita Corp,Wholesale,Product 7,11,1005.0,11055.0,623.1,MA,Bristol County,Massachusetts,New Bedford,41.63622,
8591,SO - 0001476,2014-07-23,US Ltd,Export,Product 13,5,2572.8,12864.0,1543.68,CA,Los Angeles County,California,Palmdale,34.57943,
8592,SO - 0001986,2014-07-23,Kare Corp,Export,Product 2,10,221.1,2211.0,108.339,ID,Canyon County,Idaho,Caldwell,43.66294,
8593,SO - 0002668,2014-07-23,Viva Ltd,Distributor,Product 30,10,1996.6000000000001,19966.0,1557.3480000000002,MI,Ottawa County,Michigan,Georgetown,42.90538,
8594,SO - 0003042,2014-07-23,The Ltd,Distributor,Product 1,10,3035.1,30351.0,2215.623,IL,McHenry County,Illinois,Algonquin (Township),42.19807,
8595,SO - 0004336,2014-07-23,Mita Corp,Export,Product 14,9,268.0,2412.0,227.79999999999998,CA,Alameda County,California,Pleasanton,37.66243,
8596,SO - 0005469,2014-07-23,Tagfeed Ltd,Wholesale,Product 1,10,1842.5,18425.0,1087.075,CA,Los Angeles County,California,Diamond Bar,34.02862,
8597,SO - 0006383,2014-07-23,Blogspan Ltd,Wholesale,Product 5,12,2659.9,31918.800000000003,2207.717,MI,Wayne County,Michigan,Livonia,42.36837,
8598,SO - 0007406,2014-07-23,Divanoodle Ltd,Wholesale,Product 16,10,1708.5,17085.0,1008.015,IA,Black Hawk County,Iowa,Waterloo,42.49276,
8599,SO - 0009347,2014-07-23,Skyble Corp,Distributor,Product 12,10,5266.2,52662.0,4160.298,IL,Kane County,Illinois,Elgin (Township),42.0261,
8600,SO - 0009799,2014-07-23,Mylan Corp,Wholesale,Product 26,6,2974.8,17848.800000000003,1338.66,TN,Sumner County,Tennessee,Hendersonville,36.30477,
8601,SO - 0001056,2014-07-23,GOOD Ltd,Distributor,Product 20,5,2881.0,14405.0,1325.26,SC,Dorchester County/Berkeley County/Charleston County,South Carolina,North Charleston,32.91782,
8602,SO - 0004367,2014-07-23,Terumo Corp,Distributor,Product 17,8,1139.0,9112.0,831.47,CA,Los Angeles County,California,Monterey Park,34.06251,
8603,SO - 0007332,2014-07-23,Blogspan Ltd,Wholesale,Product 3,6,5889.3,35335.8,4711.4400000000005,TX,Victoria County,Texas,Victoria,28.80527,
8604,SO - 0008531,2014-07-23,Pfizer Corp,Export,Product 4,9,1989.9,17909.100000000002,994.95,CT,Fairfield County,Connecticut,Norwalk,41.1176,
8605,SO - 0009529,2014-07-23,Mydeo Ltd,Wholesale,Product 22,10,5453.8,54538.0,3544.9700000000003,AL,Tuscaloosa County,Alabama,Tuscaloosa,33.20984,
8606,SO - 0008131,2014-07-23,Mylan Corp,Wholesale,Product 1,8,2231.1,17848.8,892.44,NJ,Camden County,New Jersey,Cherry Hill,39.90461,
8607,SO - 0010149,2014-07-23,Voolith Ltd,Wholesale,Product 10,10,1139.0,11390.0,911.2,ID,Canyon County,Idaho,Caldwell,43.66294,
8608,SO - 000276,2014-07-23,Eayo Company,Export,Product 17,7,2505.8,17540.600000000002,1804.1760000000002,OK,Cleveland County,Oklahoma,Moore,35.33951,
8609,SO - 000722,2014-07-23,Nexus Group,Distributor,Product 7,7,2452.2000000000003,17165.4,1054.4460000000001,TX,Smith County,Texas,Tyler,32.35126,
8610,SO - 000900,2014-07-23,American Corp,Wholesale,Product 18,7,884.4,6190.8,371.448,MI,Kent County,Michigan,Kentwood,42.86947,
8611,SO - 0003932,2014-07-23,Skippad Ltd,Wholesale,Product 10,9,3919.5,35275.5,1685.385,TX,Bell County,Texas,Temple,31.09823,
8612,SO - 0004554,2014-07-23,Roomm Company,Wholesale,Product 15,6,1728.6000000000001,10371.6,1452.0240000000001,MI,Oakland County,Michigan,Waterford,42.66198,
8613,SO - 0005404,2014-07-23,Camido Company,Wholesale,Product 13,12,4006.6,48079.2,1682.772,IN,Marion County,Indiana,Center,39.77485,
8614,SO - 0005889,2014-07-23,Divanoodle Ltd,Wholesale,Product 5,12,2532.6,30391.199999999997,1696.842,CT,Fairfield County,Connecticut,Stamford,41.05343,
8615,SO - 0006357,2014-07-23,SEINDNI Corp,Wholesale,Product 16,5,1125.6000000000001,5628.000000000001,934.248,CA,Los Angeles County,California,Pico Rivera,33.98307,
8616,SO - 0006768,2014-07-23,Avavee Group,Wholesale,Product 1,8,5500.7,44005.6,2420.308,IL,Cook County,Illinois,Lyons (Township),41.77475,
8617,SO - 0006902,2014-07-23,Mydeo Ltd,Wholesale,Product 16,5,1005.0,5025.0,592.9499999999999,NY,Suffolk County,New York,Huntington,40.88409,
8618,SO - 0009270,2014-07-23,Rhynoodle Ltd,Wholesale,Product 2,11,3865.9,42524.9,2087.5860000000002,KS,Shawnee County,Kansas,Topeka,39.04833,
8619,SO - 0008698,2014-07-23,General Company,Wholesale,Product 15,7,1943.0,13601.0,913.2099999999999,IL,Cook County,Illinois,Des Plaines,42.03336,
8620,SO - 0010499,2014-07-23,Actavis Company,Wholesale,Product 4,5,6043.400000000001,30217.000000000004,2659.0960000000005,OR,Benton County/Linn County,Oregon,Albany,44.62693,
8621,SO - 0010382,2014-07-23,Fivebridge Ltd,Distributor,Product 27,12,214.4,2572.8,120.06400000000002,IL,Cook County,Illinois,Bremen,41.60156,
8622,SO - 0001317,2014-07-23,Aimbo Corp,Wholesale,Product 26,11,227.8,2505.8,150.348,IL,Cook County,Illinois,Palatine (Township),42.11125,
8623,SO - 0003467,2014-07-23,Twimbo Company,Distributor,Product 13,7,1058.6000000000001,7410.200000000001,518.714,DE,New Castle County,Delaware,Wilmington,39.74595,
8624,SO - 0004685,2014-07-23,Zoomdog Corp,Distributor,Product 5,7,3986.5,27905.5,2989.875,MA,Suffolk County,Massachusetts,Revere,42.40843,
8625,SO - 0005295,2014-07-23,Skippad Ltd,Export,Product 27,6,3477.3,20863.800000000003,2677.521,FL,Miami-Dade County,Florida,Miami Gardens,25.94204,
8626,SO - 0006114,2014-07-23,GOOD Ltd,Wholesale,Product 25,5,3953.0,19765.0,3360.0499999999997,IL,DuPage County,Illinois,Naperville (Township),41.76635,
8627,SO - 0006627,2014-07-23,Avamba Company,Wholesale,Product 20,5,1232.8,6164.0,875.2879999999999,GA,DeKalb County,Georgia,Brookhaven,33.85844,
8628,SO - 0006836,2014-07-23,Internatio Company,Wholesale,Product 3,9,3879.3,34913.700000000004,2521.545,IL,Winnebago County/Ogle County,Illinois,Rockford,42.25884,
8629,SO - 0007154,2014-07-23,Deseret Group,Wholesale,Product 16,10,6070.2,60702.0,2974.3979999999997,IN,Delaware County,Indiana,Muncie,40.19338,
8630,SO - 0007621,2014-07-23,Vinte Group,Distributor,Product 7,7,174.20000000000002,1219.4,74.906,MA,Essex County,Massachusetts,Lawrence,42.70704,
8631,SO - 0007771,2014-07-23,Shuffledri Group,Distributor,Product 26,8,2211.0,17688.0,1083.3899999999999,CT,Fairfield County,Connecticut,Stratford (CDP),41.18454,
8632,SO - 0010676,2014-07-23,Walgreen Corp,Wholesale,Product 29,9,3899.4,35094.6,3275.496,CA,Ventura County,California,San Buenaventura (Ventura),34.26778,
8633,SO - 0002414,2014-07-24,Talane Group,Distributor,Product 25,10,1045.2,10452.0,553.956,CA,Ventura County,California,Thousand Oaks,34.17056,
8634,SO - 0004830,2014-07-24,Remedy Ltd,Wholesale,Product 14,7,1782.2,12475.4,1122.786,CA,Orange County,California,Garden Grove,33.77391,
8635,SO - 0004933,2014-07-24,Zava Group,Wholesale,Product 25,11,857.6,9433.6,420.224,UT,Salt Lake County,Utah,South Jordan,40.56217,
8636,SO - 0009875,2014-07-24,Realcube Company,Wholesale,Product 5,11,5165.7,56822.7,2996.1059999999998,KY,Warren County,Kentucky,Bowling Green,36.99032,
8637,SO - 0010534,2014-07-24,Vimbo Company,Wholesale,Product 25,6,3899.4,23396.4,2612.5980000000004,FL,Flagler County,Florida,Palm Coast,29.58497,
8638,SO - 000297,2014-07-24,WOCKHARDT Group,Wholesale,Product 27,10,2539.3,25393.0,1828.296,IL,Lake County,Illinois,Libertyville (Township),42.28417,
8639,SO - 0002411,2014-07-24,Jayo Company,Distributor,Product 2,6,5695.0,34170.0,2619.7000000000003,CA,Orange County,California,Fountain Valley,33.70918,
8640,SO - 0004359,2014-07-24,Twitterbri Ltd,Wholesale,Product 18,5,1112.2,5561.0,611.71,TX,Tarrant County/Denton County/Dallas County,Texas,Grapevine,32.93411,
8641,SO - 0006024,2014-07-24,Ascend Ltd,Wholesale,Product 1,11,1306.5,14371.5,1084.395,CA,Los Angeles County,California,Carson,33.83141,
8642,SO - 0006904,2014-07-24,Nlounge Ltd,Wholesale,Product 24,12,5480.6,65767.20000000001,4110.450000000001,CA,Los Angeles County,California,Bellflower,33.88168,
8643,SO - 0009006,2014-07-24,Mydo Corp,Export,Product 1,8,1018.4,8147.2,549.936,AZ,Mohave County,Arizona,Lake Havasu City,34.4839,
